date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 00:00:00,14.49507,5.0544133,11.438217,3.3485668,2.8447716,0.9645263,8.724702
2018-03-24 01:00:00,14.253122,5.0126376,11.295798,3.461836,2.6761055,0.98804164,8.442241
2018-03-24 02:00:00,13.113167,4.7323895,10.332115,3.1995444,2.567357,0.98376024,8.414051
2018-03-24 03:00:00,12.773172,4.49652,10.018456,2.9232876,2.678777,0.9857365,8.490245
2018-03-24 04:00:00,13.351266,4.554137,10.506369,2.869398,2.9124548,1.0286597,8.483647
2018-03-24 05:00:00,13.82011,4.73668,10.739943,2.936241,3.2251356,1.049086,8.440785
2018-03-24 06:00:00,13.51198,4.78664,9.852106,2.971523,3.7101662,1.0651518,8.366423
2018-03-24 07:00:00,10.782512,4.586774,6.809338,2.825088,3.9830685,1.1566514,8.411052
2018-03-24 08:00:00,3.9170966,3.947395,0.31231213,2.360762,3.5786102,1.2393757,8.608674
2018-03-24 09:00:00,-3.670278,3.4914,-7.0203114,1.9356277,3.2914388,1.2538073,8.914466
2018-03-24 10:00:00,-8.104868,3.4687643,-11.426328,1.680644,3.3238134,1.229277,9.336671
2018-03-24 11:00:00,-10.905388,3.4539084,-14.055636,1.6932862,3.1485405,1.1335565,9.467474
2018-03-24 12:00:00,-12.674747,3.2411003,-15.470126,1.6754305,2.634385,1.0222305,9.643347
2018-03-24 13:00:00,-12.30864,3.2808604,-15.027545,1.7422788,2.4825094,0.99770015,10.064163
2018-03-24 14:00:00,-8.802622,3.0723844,-11.555274,1.5850745,2.5074632,1.0404961,10.239452
2018-03-24 15:00:00,-4.7809453,2.4257584,-7.6178207,1.1294994,2.5254545,1.0341092,10.331881
2018-03-24 16:00:00,0.060532093,1.9539304,-3.0679274,0.741373,2.8353806,0.9850404,10.325842
2018-03-24 17:00:00,4.7761583,1.6944478,1.2312553,0.45170483,3.229958,0.95159125,10.27541
2018-03-24 18:00:00,7.381998,1.4454684,3.8490326,0.29442808,3.2931373,0.89910936,10.1957855
2018-03-24 19:00:00,8.112181,1.3046772,4.6524363,0.17880574,3.2818744,0.8476137,9.898548
2018-03-24 20:00:00,8.401519,1.4710515,5.133174,0.3248923,3.2148254,0.8391478,9.400028
2018-03-24 21:00:00,9.51413,2.0071993,6.5226655,0.80440086,3.0516973,0.8399181,9.01858
2018-03-24 22:00:00,11.558434,3.1778316,8.649649,1.6395953,2.9690294,0.8579578,8.771911
2018-03-24 23:00:00,13.862421,4.3864474,10.746398,2.5645692,3.1699355,0.9003921,8.528961
