date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 13:00:00,-14.322187,2.7850528,-16.842506,1.4706231,2.5422401,1.0167727,8.125203
2018-03-22 14:00:00,-11.420481,2.6342442,-13.803266,1.5093664,2.5829334,1.0526712,8.2075615
2018-03-22 15:00:00,-8.077778,2.2899737,-10.212876,1.2601683,2.4996405,0.96077096,8.234335
2018-03-22 16:00:00,-3.7177634,2.0002441,-5.760498,1.0556959,2.5612195,0.85104483,8.091853
2018-03-22 17:00:00,1.2760115,1.9071176,-1.0198746,0.9453771,2.888606,0.79579896,7.8037663
2018-03-22 18:00:00,5.0532103,1.6645356,2.665644,0.6987703,2.9231575,0.69852346,7.646824
2018-03-22 19:00:00,6.7516184,1.5440389,4.40257,0.54569656,2.8976839,0.66324925,7.6189423
2018-03-22 20:00:00,8.080164,1.6699927,5.6969285,0.5772776,2.8909903,0.6987054,7.504389
2018-03-22 21:00:00,8.95284,1.9111795,6.720931,0.7966852,2.650311,0.67954135,7.403739
2018-03-22 22:00:00,9.780624,2.6945343,7.865733,1.5083067,2.3763976,0.6180117,7.352298
2018-03-22 23:00:00,11.715271,3.8740134,9.8980255,2.6303813,2.300641,0.59405166,7.201806
2018-03-23 00:00:00,13.001484,4.5768623,11.032976,3.2634768,2.3595746,0.6078597,6.940839
2018-03-23 01:00:00,12.922652,4.5396986,10.887196,3.2763205,2.3171644,0.61718273,6.7552595
2018-03-23 02:00:00,12.295546,4.3835926,10.211927,3.0328765,2.3511386,0.63287175,6.8097124
2018-03-23 03:00:00,12.010244,4.1797056,9.752887,2.7472007,2.5223587,0.72357994,6.809738
2018-03-23 04:00:00,11.756658,4.015271,9.265699,2.5263932,2.737031,0.8147332,6.743867
2018-03-23 05:00:00,11.610537,4.097913,8.808037,2.608854,2.9494,0.86787736,6.713603
2018-03-23 06:00:00,11.379211,4.4578433,8.077255,2.859185,3.275096,0.937534,6.623268
2018-03-23 07:00:00,9.24734,4.4469886,5.5556154,2.7232652,3.6039226,1.0427018,6.5148354
2018-03-23 08:00:00,3.8832724,3.9422793,0.26365614,2.2744787,3.4521604,1.0950708,6.519781
2018-03-23 09:00:00,-2.328587,3.466393,-5.7278404,1.7173748,3.1937733,1.134945,6.798805
2018-03-23 10:00:00,-5.4139752,3.158001,-8.798891,1.3717908,3.2523456,1.178087,7.165103
2018-03-23 11:00:00,-6.150206,2.8602204,-9.411909,1.2946882,3.1074643,1.0829328,7.113182
2018-03-23 12:00:00,-7.6887965,2.7311897,-10.553488,1.2923425,2.7347894,0.96745354,7.2004004
