date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 16:00:00,4.4096355,2.0426695,1.8480377,1.0948892,2.47636,0.89377594,8.369806
2018-03-22 17:00:00,8.233699,1.7943269,5.4131684,0.90417767,2.7846346,0.820375,8.059285
2018-03-22 18:00:00,10.861578,1.4016117,8.040675,0.58530754,2.8946042,0.73713356,7.9758835
2018-03-22 19:00:00,11.364149,1.2618349,8.661445,0.4193552,2.8345385,0.6830646,8.0099535
2018-03-22 20:00:00,11.385196,1.3917196,8.7816515,0.43421173,2.7884111,0.722875,7.8511486
2018-03-22 21:00:00,11.496249,1.6966661,9.083021,0.6686921,2.5794618,0.7244738,7.7334394
2018-03-22 22:00:00,12.513963,2.5879958,10.404797,1.4423509,2.2933574,0.65282214,7.721855
2018-03-22 23:00:00,13.936253,3.8126936,11.929867,2.5315878,2.2602062,0.6312102,7.5939445
2018-03-23 00:00:00,14.871407,4.4466257,12.729803,3.112027,2.2841754,0.6474467,7.328994
2018-03-23 01:00:00,14.625713,4.352168,12.459986,3.1074986,2.2274876,0.6438375,7.147764
2018-03-23 02:00:00,14.036242,4.27151,11.832314,2.9812458,2.241681,0.66294277,7.205882
2018-03-23 03:00:00,13.270117,4.107191,10.887994,2.748078,2.4298553,0.7314586,7.1624174
2018-03-23 04:00:00,13.064089,3.906656,10.493141,2.5294125,2.6696277,0.82853615,7.0877533
2018-03-23 05:00:00,12.967823,3.9493153,10.137808,2.5743835,2.9122362,0.8872155,7.10736
2018-03-23 06:00:00,12.6349945,4.340858,9.240091,2.8375328,3.2869089,0.9436601,7.016137
2018-03-23 07:00:00,10.819251,4.470619,6.9767036,2.8516998,3.5520396,1.024414,6.8108253
2018-03-23 08:00:00,6.1884084,4.0400124,2.4318593,2.5285275,3.3456433,1.0891594,6.8563232
2018-03-23 09:00:00,0.63825226,3.7191944,-3.0485024,2.1631198,3.1590703,1.1441822,7.0562487
2018-03-23 10:00:00,-2.0493703,3.4328156,-5.8108664,1.7694955,3.3230948,1.197485,7.375662
2018-03-23 11:00:00,-2.3597207,3.218394,-5.9757624,1.6407106,3.3085365,1.1573398,7.479266
2018-03-23 12:00:00,-3.3100982,3.1462893,-6.4587307,1.626086,2.8769486,1.0352385,7.685705
2018-03-23 13:00:00,-3.2803292,3.3099275,-6.1980753,1.8272161,2.7158291,0.99433684,7.9044266
2018-03-23 14:00:00,-0.99419355,3.0935712,-3.857378,1.7576666,2.6995318,1.0230827,7.8166246
2018-03-23 15:00:00,1.7372069,2.6685448,-0.83846235,1.4666505,2.6169586,0.97628677,7.8225393
