date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 06:00:00,14.7851715,5.834984,9.853345,3.3453436,4.957432,1.2582943,8.152095
2018-03-23 07:00:00,12.654234,5.705369,7.5500154,3.2525141,4.976649,1.2995355,7.986109
2018-03-23 08:00:00,7.8653708,5.17214,2.9555342,2.8776915,4.708276,1.3306037,7.940053
2018-03-23 09:00:00,2.0516973,4.7398596,-2.6034293,2.5006397,4.370144,1.3504704,8.122578
2018-03-23 10:00:00,-0.9587846,4.310751,-5.5037365,2.0588021,4.350765,1.3733833,8.373119
2018-03-23 11:00:00,-1.731442,3.9682786,-6.0352917,1.9252629,4.162501,1.2776599,8.439876
2018-03-23 12:00:00,-3.0109773,3.7408462,-6.7876883,1.8821113,3.6676717,1.1420984,8.663924
2018-03-23 13:00:00,-2.8297734,3.7613525,-6.31042,2.0106397,3.3950443,1.0943425,8.940173
2018-03-23 14:00:00,-0.4182706,3.4718823,-3.766368,1.906594,3.3761818,1.1256101,8.838424
2018-03-23 15:00:00,1.8219967,3.0365314,-1.3093896,1.6807868,3.313641,1.0883638,8.760168
2018-03-23 16:00:00,4.6844583,2.764464,1.5329089,1.5088859,3.4938946,1.0089527,8.621194
2018-03-23 17:00:00,7.9395933,2.5574179,4.507201,1.3315928,3.7803192,0.95186335,8.418941
2018-03-23 18:00:00,9.461416,2.3010354,6.001302,1.180208,3.929569,0.8861564,8.399224
2018-03-23 19:00:00,9.819576,2.1911,6.4141784,1.1124367,3.9369428,0.8461254,8.465891
2018-03-23 20:00:00,9.75832,2.393446,6.4690237,1.2531598,3.9322186,0.8967979,8.188061
2018-03-23 21:00:00,10.127393,2.8495533,7.054604,1.6433086,3.7162733,0.89072555,7.9270267
2018-03-23 22:00:00,11.403406,3.7558753,8.45061,2.2832444,3.6057038,0.8688244,7.7781105
2018-03-23 23:00:00,13.376244,4.8201346,10.273096,3.089117,3.7054582,0.9034659,7.683153
2018-03-24 00:00:00,14.61303,5.260049,11.31215,3.5713332,3.673448,0.9362364,7.501112
2018-03-24 01:00:00,14.521254,5.108856,11.181658,3.5283208,3.5509326,0.9514129,7.450038
2018-03-24 02:00:00,13.753128,4.8894334,10.45924,3.2552066,3.4801142,0.96271044,7.528511
2018-03-24 03:00:00,13.128172,4.6299887,9.762043,2.9310274,3.585436,0.99508053,7.572589
2018-03-24 04:00:00,13.516685,4.592393,9.990105,2.8196375,3.796158,1.0559106,7.485612
2018-03-24 05:00:00,14.024054,4.872101,10.245916,2.9451394,4.036518,1.0900574,7.422616
