date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 07:00:00,12.396135,5.3295584,7.366577,3.3454816,4.8052545,1.2028068,8.82118
2018-03-24 08:00:00,5.3482366,4.5801325,0.938961,2.782496,4.314379,1.2724351,8.895905
2018-03-24 09:00:00,-2.0455956,4.071004,-6.0294685,2.3165293,3.9450016,1.2584147,9.27794
2018-03-24 10:00:00,-6.929815,3.9793046,-10.677943,2.020944,3.8540936,1.2210346,9.671664
2018-03-24 11:00:00,-9.564949,3.8190074,-13.058469,1.9211059,3.59079,1.1227884,9.715921
2018-03-24 12:00:00,-11.628105,3.4963884,-14.753631,1.7911263,3.0931056,0.9984549,9.850327
2018-03-24 13:00:00,-11.113079,3.4863553,-14.064395,1.7697535,2.9729567,1.0155542,10.279004
2018-03-24 14:00:00,-8.247534,3.210073,-11.18444,1.5585763,2.887978,1.0671446,10.6034355
2018-03-24 15:00:00,-4.8064647,2.5531497,-7.781458,1.118921,2.9078841,1.0434377,10.611415
2018-03-24 16:00:00,0.0961771,2.115945,-3.0991406,0.7326001,3.1535597,0.9919614,10.610671
2018-03-24 17:00:00,4.82471,1.9475001,1.230252,0.47056663,3.5628366,0.9647346,10.61286
2018-03-24 18:00:00,7.312621,1.7069163,3.5959716,0.24791288,3.6813982,0.9225218,10.5401745
2018-03-24 19:00:00,8.223998,1.4822896,4.558271,0.103049636,3.7143168,0.8736776,10.162974
2018-03-24 20:00:00,9.01336,1.7120246,5.4351134,0.30684027,3.6853528,0.86579573,9.682703
2018-03-24 21:00:00,9.838737,2.1746497,6.4453197,0.7537526,3.488654,0.87297845,9.222452
2018-03-24 22:00:00,11.775497,3.0821493,8.442474,1.4761237,3.4348094,0.8888476,8.950248
2018-03-24 23:00:00,14.465292,4.4128923,10.734396,2.5583713,3.8665025,0.9417168,8.870402
2018-03-25 00:00:00,15.949543,5.1177807,11.808404,3.2746687,4.177071,1.007083,8.864969
2018-03-25 01:00:00,15.276071,5.009928,11.215059,3.2764447,4.0454955,1.0340259,8.819131
2018-03-25 02:00:00,14.150029,4.719125,10.266659,3.023408,3.9023063,1.0166442,8.814879
2018-03-25 03:00:00,14.453736,4.7764044,10.548131,3.0151558,3.893695,1.0160652,8.725565
2018-03-25 04:00:00,15.321314,5.0363765,11.301615,3.1647637,3.9890373,1.0193844,8.5145645
2018-03-25 05:00:00,16.013859,5.1033516,11.830689,3.1932118,4.1492805,1.0153376,8.343497
2018-03-25 06:00:00,16.223423,5.2078195,11.565786,3.2232928,4.5016947,1.060295,8.248897
