date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 02:00:00,15.22645,5.400988,11.04894,3.501448,4.3021107,1.1093887,8.141853
2018-03-23 03:00:00,14.513292,5.1499434,10.343718,3.2093732,4.3172493,1.1454973,8.049505
2018-03-23 04:00:00,14.437411,4.9281025,10.215773,2.99362,4.42625,1.2115983,8.018561
2018-03-23 05:00:00,14.40782,4.9743547,10.040629,3.0453663,4.5501256,1.2447159,8.026118
2018-03-23 06:00:00,13.922609,5.195018,9.157694,3.2230985,4.696871,1.2515357,7.928589
2018-03-23 07:00:00,11.71818,5.0758305,6.7855663,3.1201303,4.712692,1.2795422,7.8026733
2018-03-23 08:00:00,6.9193416,4.537856,2.2130535,2.734839,4.404649,1.3036704,7.788295
2018-03-23 09:00:00,1.0656614,4.125492,-3.3846874,2.346973,4.062756,1.3156016,7.926056
2018-03-23 10:00:00,-1.826469,3.7563126,-6.172448,1.9263229,4.0539913,1.3450673,8.175407
2018-03-23 11:00:00,-2.5521026,3.4796546,-6.6698627,1.80231,3.9412436,1.2684436,8.176388
2018-03-23 12:00:00,-3.7411342,3.3217444,-7.368355,1.7472494,3.4772067,1.1238385,8.399675
2018-03-23 13:00:00,-3.5701041,3.391759,-6.920987,1.8507013,3.2382016,1.0775456,8.648937
2018-03-23 14:00:00,-1.1543393,3.1740186,-4.4125404,1.7598355,3.2274134,1.1143084,8.552642
2018-03-23 15:00:00,1.2528777,2.7833889,-1.7884517,1.5326898,3.2144482,1.0792868,8.476241
2018-03-23 16:00:00,4.2634315,2.5350213,1.2061019,1.3739966,3.4175973,1.0001451,8.354773
2018-03-23 17:00:00,7.447189,2.373078,4.095006,1.2097132,3.7441146,0.9399798,8.103975
2018-03-23 18:00:00,9.15794,2.159923,5.743782,1.0666959,3.9024549,0.86916393,8.1551695
2018-03-23 19:00:00,9.392087,2.028994,6.071079,0.9823708,3.9230294,0.82682085,8.268769
2018-03-23 20:00:00,9.403684,2.2447865,6.147397,1.1179852,3.9241211,0.87128955,8.023107
2018-03-23 21:00:00,9.882099,2.6903963,6.8232727,1.5156195,3.7297714,0.8636874,7.77567
2018-03-23 22:00:00,11.355944,3.6060317,8.360743,2.1675868,3.6494918,0.84641606,7.6935644
2018-03-23 23:00:00,13.32688,4.6502337,10.216108,2.9456031,3.7143574,0.88773733,7.625392
2018-03-24 00:00:00,14.5490885,5.139026,11.197466,3.4022508,3.6903892,0.92383164,7.4410715
2018-03-24 01:00:00,14.542545,4.9719734,11.085701,3.351175,3.6044614,0.9442977,7.3495007
