date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 04:00:00,11.337935,4.162605,9.087054,2.7682176,2.2009618,0.67017984,6.5367393
2018-03-22 05:00:00,11.314836,4.055316,8.804348,2.646725,2.5207934,0.7375696,6.6368446
2018-03-22 06:00:00,11.959093,4.404312,8.960705,2.8975008,3.0142875,0.8116244,6.4528427
2018-03-22 07:00:00,11.399355,4.5450287,8.064222,2.964359,3.295239,0.882758,6.179388
2018-03-22 08:00:00,7.743023,4.022354,4.534787,2.6054053,2.9734623,0.91311973,5.999511
2018-03-22 09:00:00,3.1016197,3.3758407,-0.10053444,2.0771394,2.698577,0.92334944,6.149185
2018-03-22 10:00:00,1.3153105,3.073847,-2.2730932,1.7643993,2.9230862,0.97595775,6.451252
2018-03-22 11:00:00,0.59819794,2.8724597,-3.1557336,1.5453831,2.9632137,0.96849513,6.580206
2018-03-22 12:00:00,-1.4634166,2.8170004,-4.87737,1.4191515,2.6372638,0.9154886,6.720537
2018-03-22 13:00:00,-2.731338,3.012484,-5.9653616,1.5968468,2.5659146,0.9310756,6.7445545
2018-03-22 14:00:00,-1.711864,2.9007735,-4.9499903,1.5661261,2.5986083,0.964776,6.7579107
2018-03-22 15:00:00,-0.51448965,2.5187418,-3.5547037,1.2602823,2.4933524,0.9122872,6.792431
2018-03-22 16:00:00,1.7476611,2.2667556,-1.1626983,1.1035682,2.5722575,0.8189133,6.6709833
2018-03-22 17:00:00,4.8040323,2.0679066,1.6813915,0.9528756,2.9344137,0.7662632,6.494319
2018-03-22 18:00:00,6.9357753,1.75155,3.9253292,0.6912337,2.9965544,0.6974708,6.367894
2018-03-22 19:00:00,7.7333617,1.4915372,5.026614,0.4803393,2.8700511,0.6405052,6.390276
2018-03-22 20:00:00,8.210061,1.5469618,5.6733537,0.5232604,2.789219,0.6667817,6.2301817
2018-03-22 21:00:00,8.626177,1.8540822,6.3194227,0.76051885,2.5437179,0.6618593,6.130061
2018-03-22 22:00:00,9.751578,2.7376099,7.781538,1.5154247,2.2007918,0.595228,6.15993
2018-03-22 23:00:00,11.667421,3.9563866,9.837351,2.655671,2.1050336,0.554613,6.112377
2018-03-23 00:00:00,13.134332,4.6655397,11.083369,3.3171792,2.18893,0.5692395,5.824478
2018-03-23 01:00:00,13.0221405,4.5389585,10.925187,3.252605,2.0634048,0.5620961,5.742839
2018-03-23 02:00:00,12.648324,4.3535213,10.531423,3.062194,1.9904565,0.5546375,5.930271
2018-03-23 03:00:00,12.185137,4.2707,9.799379,2.909693,2.1771739,0.6170931,6.0048256
