date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 13:00:00,-9.704653,2.5811043,-12.232242,0.9826966,2.6825492,0.9687052,10.596488
2018-03-24 14:00:00,-7.5394893,2.3488095,-10.150659,0.82112193,2.661021,1.0230069,10.755854
2018-03-24 15:00:00,-4.4395757,1.7040764,-7.21463,0.42424572,2.718667,1.0044409,10.67416
2018-03-24 16:00:00,-0.107059,1.3376257,-3.216619,0.14011905,3.0174203,0.96434414,10.644285
2018-03-24 17:00:00,4.2372446,1.3320088,0.70135164,0.031950593,3.4288535,0.9322415,10.641308
2018-03-24 18:00:00,6.7015195,1.2401305,3.0072846,-0.08682519,3.5532427,0.8972015,10.586341
2018-03-24 19:00:00,7.7132225,1.1429195,4.0620513,-0.14086515,3.571137,0.85112923,10.212994
2018-03-24 20:00:00,8.572298,1.4486884,5.002442,0.1136871,3.5624208,0.84824526,9.812593
2018-03-24 21:00:00,9.216518,1.9624447,5.8155584,0.57671314,3.3824346,0.8677458,9.385989
2018-03-24 22:00:00,11.065289,2.935188,7.7356634,1.3355865,3.3338428,0.8844673,9.086266
2018-03-24 23:00:00,13.608223,4.2646303,9.923464,2.435222,3.746091,0.9390877,8.968439
2018-03-25 00:00:00,15.045222,5.036421,10.956395,3.1748881,4.0578423,1.0091248,8.874277
2018-03-25 01:00:00,14.311436,5.0013375,10.323275,3.2405276,3.952379,1.0376048,8.757769
2018-03-25 02:00:00,13.4592905,4.724577,9.652685,3.0193422,3.817317,1.0170627,8.771057
2018-03-25 03:00:00,13.794054,4.824254,9.925579,3.0568213,3.7900643,1.0101478,8.701423
2018-03-25 04:00:00,14.809761,5.109356,10.83362,3.192757,3.8995886,1.0127192,8.57845
2018-03-25 05:00:00,15.589947,5.2155495,11.48067,3.251019,4.0495195,1.019038,8.493455
2018-03-25 06:00:00,16.256954,5.304552,11.673849,3.3129714,4.412979,1.0575703,8.553653
2018-03-25 07:00:00,13.88245,5.172136,9.317472,3.1766453,4.3558264,1.1574655,8.688327
2018-03-25 08:00:00,7.902976,4.38675,4.011933,2.5539877,3.7658172,1.2196858,8.945256
2018-03-25 09:00:00,1.514215,3.731594,-2.0269904,1.926151,3.360189,1.1870372,9.277493
2018-03-25 10:00:00,-3.0193343,3.6169338,-6.4967356,1.5929245,3.2959702,1.1261458,9.630465
2018-03-25 11:00:00,-6.404775,3.4125915,-9.688327,1.4786079,3.0903215,1.0408046,9.697021
2018-03-25 12:00:00,-8.466471,3.1218586,-11.532935,1.4048808,2.717217,0.93555856,9.759936
