date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 10:00:00,-4.148743,2.7874217,-7.9098806,1.447063,3.4776244,1.3015306,8.306958
2018-03-23 11:00:00,-4.8783145,2.6107411,-8.497665,1.3072065,3.3767786,1.2524368,8.419044
2018-03-23 12:00:00,-5.8663573,2.5395682,-9.20154,1.3156309,2.9874887,1.123104,8.63569
2018-03-23 13:00:00,-5.447643,2.5694168,-8.654318,1.4177576,2.7853792,1.0513095,8.80457
2018-03-23 14:00:00,-2.6546206,2.4621606,-5.8120317,1.3910365,2.7411954,1.0611851,8.671496
2018-03-23 15:00:00,0.040677547,2.2635088,-2.9822989,1.2329208,2.6872282,1.0288053,8.486839
2018-03-23 16:00:00,2.985878,2.1791925,-0.14842796,1.093472,2.8955193,0.9525826,8.304542
2018-03-23 17:00:00,6.3638935,2.0849953,2.9567292,0.9556257,3.2251186,0.8946507,8.081744
2018-03-23 18:00:00,8.413404,1.9384669,4.9244237,0.8355384,3.3510287,0.82175493,7.979682
2018-03-23 19:00:00,9.01535,1.9336165,5.555857,0.8305919,3.3760214,0.77725965,7.946294
2018-03-23 20:00:00,9.162413,2.1098468,5.7893686,1.0021404,3.3546906,0.8013712,7.730979
2018-03-23 21:00:00,9.734733,2.5232732,6.5380754,1.3516207,3.2870414,0.8381948,7.494688
2018-03-23 22:00:00,10.833015,3.3607073,7.735606,1.9287848,3.2974238,0.8664202,7.418951
2018-03-23 23:00:00,12.336626,4.3059616,9.14781,2.6420193,3.4425762,0.9081824,7.3594
2018-03-24 00:00:00,13.384527,4.7424173,10.080311,3.1195173,3.4692,0.9325761,7.2179575
2018-03-24 01:00:00,13.575279,4.746049,10.260464,3.1989605,3.399482,0.92715466,7.0995607
2018-03-24 02:00:00,12.830997,4.5673733,9.53247,2.9836197,3.3095055,0.91521543,7.0879774
2018-03-24 03:00:00,12.498645,4.3977094,9.130072,2.7351642,3.3789995,0.9444455,7.0420456
2018-03-24 04:00:00,12.723005,4.3329563,9.293423,2.6229355,3.4925992,0.9871037,6.8532066
2018-03-24 05:00:00,13.080231,4.4592886,9.456144,2.686804,3.693654,1.0129178,6.708873
2018-03-24 06:00:00,13.172108,4.5473547,9.08702,2.7736228,4.016946,1.042349,6.6221247
2018-03-24 07:00:00,11.774398,4.344402,7.3767595,2.6308348,4.2333016,1.1152675,6.6494904
2018-03-24 08:00:00,6.8085947,3.8019576,2.6481597,2.2389534,3.881904,1.1807724,6.7693853
2018-03-24 09:00:00,1.0049891,3.3286436,-2.8498745,1.8003297,3.5091767,1.2166829,7.024434
