date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 00:00:00,12.703163,5.272481,10.219092,3.574753,2.7692883,0.6855256,5.8538914
2018-03-22 01:00:00,12.338017,5.298664,9.731972,3.5215461,2.8245375,0.6944782,5.6169777
2018-03-22 02:00:00,11.540082,5.055918,8.97867,3.31385,2.7525277,0.6932581,5.6212006
2018-03-22 03:00:00,11.157268,4.9368324,8.449149,3.2136908,2.887868,0.7543529,5.5995502
2018-03-22 04:00:00,10.79237,4.7943573,7.915992,3.0677154,3.0732365,0.8318919,5.5918446
2018-03-22 05:00:00,10.552584,4.69363,7.5481124,2.9921434,3.2963831,0.87593216,5.636773
2018-03-22 06:00:00,11.079223,4.9289913,7.770404,3.1877153,3.7097297,0.9255926,5.4766226
2018-03-22 07:00:00,10.404383,4.9603553,6.8258257,3.1942873,3.963119,0.9907746,5.203226
2018-03-22 08:00:00,6.892749,4.3586555,3.5585687,2.7730856,3.6077118,1.0123011,5.162133
2018-03-22 09:00:00,3.2136674,3.6270247,0.15533924,2.214761,3.2603633,1.0065604,5.345955
2018-03-22 10:00:00,2.0892568,3.2671573,-1.0886025,1.8862712,3.3790433,1.0291855,5.6142445
2018-03-22 11:00:00,1.1647267,3.012164,-2.0462718,1.6214284,3.3509793,1.0093079,5.8382416
2018-03-22 12:00:00,-0.64960814,2.8901377,-3.5472631,1.4724858,3.0553584,0.95440984,6.015746
2018-03-22 13:00:00,-1.5146613,2.9782047,-4.288316,1.5459144,2.9347212,0.95430434,6.129505
2018-03-22 14:00:00,-0.87068605,2.8770244,-3.7540874,1.5021889,2.9078765,0.9793511,6.1436977
2018-03-22 15:00:00,0.15903473,2.5351448,-2.6625867,1.2656088,2.7617047,0.9263653,6.137665
2018-03-22 16:00:00,2.2566748,2.3266609,-0.58342886,1.1369989,2.8341947,0.83523506,6.003831
2018-03-22 17:00:00,5.0446196,2.235536,1.9325223,1.065111,3.1091504,0.77012515,5.792635
2018-03-22 18:00:00,7.105564,2.030684,3.9307036,0.901122,3.1709156,0.69787115,5.6913548
2018-03-22 19:00:00,7.711412,1.78765,4.711442,0.705343,3.029394,0.64501363,5.812587
2018-03-22 20:00:00,7.812334,1.7678585,4.929465,0.6636737,2.886958,0.6688673,5.7985115
2018-03-22 21:00:00,8.1879,2.0680306,5.494527,0.887194,2.673788,0.69183713,5.7677917
2018-03-22 22:00:00,9.278966,2.9104242,6.94812,1.6323944,2.3866951,0.6517978,5.8162613
2018-03-22 23:00:00,11.094562,4.035149,8.859468,2.6438308,2.4007936,0.6330263,5.756939
