date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 04:00:00,13.006699,4.9122624,8.8500805,3.1236246,4.041032,1.1188827,8.891014
2018-03-24 05:00:00,13.238233,4.996057,8.984234,3.1676958,4.175559,1.1311493,8.685245
2018-03-24 06:00:00,12.63056,5.002672,8.019513,3.1803837,4.4239855,1.140622,8.57649
2018-03-24 07:00:00,9.959928,4.762559,5.201416,2.9932392,4.5077825,1.1843758,8.555933
2018-03-24 08:00:00,3.7053375,4.167403,-0.6031728,2.5556126,4.017675,1.2263993,8.702133
2018-03-24 09:00:00,-3.2285066,3.6642303,-7.0751038,2.0590255,3.5609915,1.2410525,8.998838
2018-03-24 10:00:00,-7.669762,3.5689723,-11.359809,1.7616866,3.4761806,1.2062744,9.266302
2018-03-24 11:00:00,-10.115437,3.5146294,-13.538007,1.676224,3.2691607,1.1196097,9.45149
2018-03-24 12:00:00,-11.425005,3.2962937,-14.492759,1.6334949,2.8733757,1.0197885,9.69775
2018-03-24 13:00:00,-10.342102,3.1795788,-13.259088,1.626065,2.736568,0.9862305,10.034344
2018-03-24 14:00:00,-7.3273387,2.9424717,-10.208237,1.4736619,2.764225,1.0248246,10.258598
2018-03-24 15:00:00,-3.7817883,2.4967132,-6.574376,1.1429605,2.7908618,1.0326383,10.447929
2018-03-24 16:00:00,0.094575405,2.1863277,-2.812521,0.8456277,3.0463681,1.0039847,10.514544
2018-03-24 17:00:00,4.059701,1.9720075,0.8748467,0.60792005,3.3901615,0.9595791,10.450943
2018-03-24 18:00:00,6.7268767,1.768493,3.450058,0.4457699,3.5062153,0.9035,10.243261
2018-03-24 19:00:00,7.6763077,1.6587441,4.4904857,0.3746447,3.4379635,0.8465857,9.846285
2018-03-24 20:00:00,8.126923,1.7712079,5.0435066,0.489448,3.333872,0.834846,9.3691025
2018-03-24 21:00:00,8.982019,2.2132368,6.0329185,0.87963146,3.1969476,0.8521985,8.956579
2018-03-24 22:00:00,10.615271,3.1850882,7.6954594,1.5873139,3.2557073,0.8924229,8.712974
2018-03-24 23:00:00,12.523359,4.198514,9.336813,2.4000227,3.5273232,0.94645035,8.573542
2018-03-25 00:00:00,13.664517,4.756032,10.114531,2.9665205,3.8260179,0.99995494,8.447017
2018-03-25 01:00:00,13.639662,4.8491597,9.980412,3.161425,3.8793588,1.0225203,8.3101425
2018-03-25 02:00:00,12.800743,4.667942,9.237526,3.0432396,3.7624884,1.0002284,8.234695
2018-03-25 03:00:00,12.441407,4.5749826,8.851881,2.8932178,3.7551076,1.002029,8.113606
