date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 08:00:00,6.646304,4.7879133,2.1163611,2.959473,4.458517,1.2300303,9.880637
2018-03-24 09:00:00,-0.66911936,4.216527,-4.6935472,2.4301624,3.9379876,1.2314533,10.105359
2018-03-24 10:00:00,-5.4508853,4.0747623,-9.305665,2.1200345,3.8115463,1.1926974,10.325634
2018-03-24 11:00:00,-8.3512,3.9471574,-11.907798,1.984899,3.5587578,1.1078135,10.398349
2018-03-24 12:00:00,-10.070532,3.680931,-13.267125,1.9023504,3.1286433,1.0113382,10.546497
2018-03-24 13:00:00,-9.266941,3.5040264,-12.309754,1.849618,2.9750192,0.9814234,10.769715
2018-03-24 14:00:00,-6.520038,3.2002077,-9.484714,1.6446888,2.9513881,1.0206568,10.861353
2018-03-24 15:00:00,-3.2129302,2.6702392,-6.0488777,1.2621732,2.904976,1.026936,10.935242
2018-03-24 16:00:00,0.647964,2.3319623,-2.3041143,0.94987273,3.1326327,0.9987476,10.919609
2018-03-24 17:00:00,4.618901,2.0886312,1.37043,0.69303745,3.463475,0.9605758,10.827797
2018-03-24 18:00:00,7.2113523,1.8704833,3.8753052,0.5274142,3.5592327,0.9073183,10.550718
2018-03-24 19:00:00,8.199327,1.7515653,4.9390974,0.4412909,3.5003202,0.8561976,10.130629
2018-03-24 20:00:00,8.787898,1.879298,5.607329,0.5783192,3.4209757,0.85134983,9.642767
2018-03-24 21:00:00,9.75646,2.3200326,6.715726,0.9794005,3.2882466,0.8668337,9.217449
2018-03-24 22:00:00,11.338522,3.2867932,8.336507,1.6987622,3.3401983,0.9023311,8.984102
2018-03-24 23:00:00,13.228485,4.3206577,9.942785,2.5396914,3.6521797,0.94943047,8.87458
2018-03-25 00:00:00,14.529328,4.92519,10.828194,3.146511,4.016134,1.0044394,8.803193
2018-03-25 01:00:00,14.51863,5.0796165,10.675763,3.3707688,4.125565,1.0286574,8.729847
2018-03-25 02:00:00,13.93431,4.9350896,10.165842,3.2809746,4.043323,1.0109466,8.69231
2018-03-25 03:00:00,13.822866,4.90154,10.037771,3.1824737,4.065402,1.0105733,8.656219
2018-03-25 04:00:00,14.348568,5.051403,10.546691,3.189527,4.164212,1.0198432,8.425252
2018-03-25 05:00:00,14.830818,5.2019396,10.895691,3.2629006,4.3289022,1.035444,8.284573
2018-03-25 06:00:00,14.934647,5.2507734,10.516119,3.2906358,4.6998277,1.0794142,8.321809
2018-03-25 07:00:00,12.558415,5.026243,7.868925,3.1190166,4.849944,1.1559998,8.440761
