date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-21 18:00:00,5.0637665,1.942073,1.9239695,0.83436894,3.0538857,0.7326562,5.6100645
2018-03-21 19:00:00,5.672037,1.6704584,2.7226858,0.63335437,2.881613,0.68429434,5.327118
2018-03-21 20:00:00,6.0777154,1.5240127,3.2728255,0.55229056,2.685138,0.69882107,5.261709
2018-03-21 21:00:00,6.656612,1.801516,4.0351663,0.7856939,2.429646,0.71445644,5.230921
2018-03-21 22:00:00,7.7002206,2.611643,5.4231696,1.5506427,2.152739,0.66940725,5.223895
2018-03-21 23:00:00,9.247845,3.6577113,7.0537276,2.5117207,2.172643,0.6364704,5.1246624
2018-03-22 00:00:00,10.302853,4.356859,7.843688,3.0313692,2.4368348,0.6665075,4.8639154
2018-03-22 01:00:00,10.101096,4.4772105,7.5337753,3.0445366,2.4933794,0.67260224,4.725095
2018-03-22 02:00:00,9.555004,4.301496,7.0081415,2.8714483,2.4625006,0.67191124,4.855692
2018-03-22 03:00:00,9.418472,4.2385893,6.7263603,2.805941,2.6428084,0.7356595,4.930706
2018-03-22 04:00:00,9.228866,4.222427,6.3747044,2.7446978,2.8644123,0.8183533,4.9933033
2018-03-22 05:00:00,9.0918255,4.1864853,6.101478,2.6999977,3.1081405,0.868006,5.108144
2018-03-22 06:00:00,9.74148,4.4753184,6.420926,2.912355,3.5452483,0.9167495,5.004344
2018-03-22 07:00:00,9.305064,4.5837975,5.701658,2.964161,3.820109,0.9833836,4.7901487
2018-03-22 08:00:00,5.9904356,4.012702,2.6236377,2.5567148,3.471202,1.0092071,4.7573147
2018-03-22 09:00:00,2.529179,3.276793,-0.5865183,1.9895453,3.1399553,1.0077016,4.999712
2018-03-22 10:00:00,1.4669051,2.9406805,-1.7876353,1.6760142,3.265493,1.0314763,5.317292
2018-03-22 11:00:00,0.61163616,2.7516477,-2.6562753,1.4520876,3.2524395,1.0179613,5.5837336
2018-03-22 12:00:00,-1.29668,2.6482072,-4.265892,1.3019593,2.9656746,0.96547717,5.7780085
2018-03-22 13:00:00,-2.1642394,2.7318366,-4.9878674,1.3591013,2.8553858,0.9662602,5.8967886
2018-03-22 14:00:00,-1.6092649,2.6547685,-4.485962,1.318218,2.8391907,0.995185,5.9101505
2018-03-22 15:00:00,-0.5770831,2.3696373,-3.3690805,1.1133341,2.7279549,0.95628405,5.922307
2018-03-22 16:00:00,1.2547665,2.122812,-1.5627203,0.96334934,2.8036556,0.8591681,5.8412733
2018-03-22 17:00:00,3.870566,1.9616433,0.79164815,0.85322744,3.0710287,0.78961015,5.612829
