date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 09:00:00,0.42824793,3.6347237,-3.5717382,1.8686078,3.7419133,1.3277149,8.315221
2018-03-23 10:00:00,-2.3710818,3.3967156,-6.3056364,1.5899217,3.699993,1.3412046,8.527682
2018-03-23 11:00:00,-2.971518,3.1111436,-6.741501,1.475725,3.5038593,1.2358527,8.537088
2018-03-23 12:00:00,-3.3425794,3.0095906,-6.832281,1.5081356,3.172344,1.0997417,8.58079
2018-03-23 13:00:00,-2.7335734,3.1482089,-6.083947,1.7043655,3.011717,1.0653499,8.735609
2018-03-23 14:00:00,-1.0170741,3.0352273,-4.268898,1.6996777,2.9466953,1.0699887,8.764834
2018-03-23 15:00:00,1.2777629,2.7345722,-1.8608518,1.4876848,2.920318,1.0311264,8.625347
2018-03-23 16:00:00,4.209087,2.5548062,1.0061884,1.3080053,3.089579,0.97251815,8.502076
2018-03-23 17:00:00,7.0755444,2.4322786,3.6287875,1.193448,3.3531656,0.91325825,8.35088
2018-03-23 18:00:00,8.421699,2.176335,4.881312,1.007239,3.4602733,0.83974093,8.236186
2018-03-23 19:00:00,8.858454,2.0724819,5.3458557,0.93004894,3.4846888,0.80231637,8.021361
2018-03-23 20:00:00,9.227066,2.2785087,5.760682,1.040143,3.4945054,0.83677375,7.775303
2018-03-23 21:00:00,9.780212,2.6905937,6.493572,1.327138,3.371482,0.8764254,7.596163
2018-03-23 22:00:00,10.658908,3.3849201,7.54056,1.8689294,3.2702045,0.8883746,7.501355
2018-03-23 23:00:00,12.126715,4.2676983,8.890472,2.6249206,3.4146514,0.91212183,7.4037914
2018-03-24 00:00:00,13.257374,4.7239656,9.851103,3.0899723,3.5710492,0.9461215,7.26972
2018-03-24 01:00:00,13.254138,4.7219534,9.90761,3.1622312,3.463117,0.94067156,7.14132
2018-03-24 02:00:00,12.629754,4.656781,9.328634,3.0575266,3.395431,0.94386053,7.0778847
2018-03-24 03:00:00,12.3901825,4.6096973,8.999924,2.8633413,3.500099,0.9804953,6.9685726
2018-03-24 04:00:00,12.920729,4.538163,9.412937,2.7038116,3.6714244,1.0153574,6.905691
2018-03-24 05:00:00,13.315985,4.570417,9.618641,2.6995363,3.8172774,1.0137187,6.833988
2018-03-24 06:00:00,13.063415,4.6419334,9.03723,2.7961934,4.0037394,1.039484,6.8000746
2018-03-24 07:00:00,10.932806,4.421442,6.801403,2.630698,4.0546737,1.1259233,6.778696
2018-03-24 08:00:00,6.727511,3.992269,2.7493682,2.2545896,3.8771458,1.212398,6.9004316
