date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 01:00:00,15.405182,5.9489217,11.491432,4.1099973,3.9124916,1.0972592,8.680642
2018-03-24 02:00:00,14.571259,5.8009815,10.81245,3.9527698,3.7879138,1.0881686,8.589963
2018-03-24 03:00:00,14.259321,5.694575,10.507311,3.730755,3.8297925,1.1062781,8.51044
2018-03-24 04:00:00,14.408392,5.6020994,10.606525,3.5508823,3.9086092,1.1225572,8.3619375
2018-03-24 05:00:00,14.418171,5.5379534,10.46734,3.4573276,4.009056,1.1055479,8.207857
2018-03-24 06:00:00,13.597342,5.463603,9.361434,3.4334297,4.1745377,1.1056385,8.125395
2018-03-24 07:00:00,10.387694,5.0519905,6.1456914,3.1608813,4.1066303,1.1698475,8.088743
2018-03-24 08:00:00,4.355695,4.423214,0.4720044,2.6754043,3.7472389,1.2227882,8.245206
2018-03-24 09:00:00,-2.1652741,4.0297174,-5.741804,2.237772,3.4599602,1.2161736,8.659875
2018-03-24 10:00:00,-6.640393,3.854076,-10.004181,1.962477,3.3224864,1.1865693,9.055082
2018-03-24 11:00:00,-9.527191,3.6107922,-12.64951,1.8223834,3.063359,1.0947566,9.163986
2018-03-24 12:00:00,-11.199705,3.3836088,-13.933375,1.7408543,2.7147434,0.9933622,9.421745
2018-03-24 13:00:00,-10.437849,3.389534,-12.929393,1.7251315,2.5972712,1.0014012,9.860356
2018-03-24 14:00:00,-7.7330537,3.1583657,-10.081554,1.5483117,2.553549,1.0582235,10.133142
2018-03-24 15:00:00,-4.4300256,2.590632,-6.7896547,1.1754771,2.5550811,1.0480815,10.196443
2018-03-24 16:00:00,-0.070646286,2.2313275,-2.7286706,0.8548249,2.805402,1.0059712,10.226887
2018-03-24 17:00:00,4.370721,2.0890615,1.3800678,0.6740983,3.146103,0.95695555,10.149923
2018-03-24 18:00:00,6.6165495,1.836956,3.5611165,0.5156777,3.2347848,0.89098155,9.985098
2018-03-24 19:00:00,7.534562,1.654943,4.4669123,0.4254112,3.2260253,0.8303438,9.58179
2018-03-24 20:00:00,8.3619585,1.8741976,5.2932477,0.63493025,3.224502,0.8178537,9.135434
2018-03-24 21:00:00,9.070605,2.2881377,6.163597,0.9886103,3.0556252,0.83103687,8.687033
2018-03-24 22:00:00,10.271469,3.0920568,7.3834734,1.6044105,3.019494,0.8576644,8.3333435
2018-03-24 23:00:00,12.289368,4.2595596,9.048944,2.5365753,3.4038634,0.91553247,8.108152
2018-03-25 00:00:00,13.81837,5.009695,10.294251,3.2365627,3.694407,0.97640073,7.8860903
