date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 15:00:00,-6.583998,3.0933423,-8.947153,1.3504846,2.2958941,1.0774326,10.245266
2018-03-23 16:00:00,-2.3822732,2.892302,-4.9254036,1.1816084,2.5559402,1.0223496,10.060646
2018-03-23 17:00:00,1.734477,2.7532282,-1.1564865,1.0808816,2.895287,0.9695928,9.860562
2018-03-23 18:00:00,4.1740093,2.4708638,1.1112278,0.9123763,3.0705607,0.9053991,9.642523
2018-03-23 19:00:00,5.4354205,2.333496,2.329428,0.8650737,3.127841,0.85866296,9.332125
2018-03-23 20:00:00,6.387095,2.5117543,3.2575557,1.0061377,3.1770153,0.8781204,8.963446
2018-03-23 21:00:00,7.425476,2.8841107,4.4160824,1.3137419,3.062661,0.90379345,8.581918
2018-03-23 22:00:00,8.471117,3.5456517,5.590661,1.8716853,2.9586196,0.90819305,8.295113
2018-03-23 23:00:00,10.052489,4.4323716,7.027882,2.642656,3.1282475,0.929071,8.092223
2018-03-24 00:00:00,11.35413,4.8941317,8.143304,3.124781,3.291916,0.96358746,7.919894
2018-03-24 01:00:00,11.55971,4.879202,8.406375,3.209729,3.193991,0.9647794,7.7378902
2018-03-24 02:00:00,11.091665,4.785302,7.9918976,3.1024444,3.1309807,0.96561646,7.6542826
2018-03-24 03:00:00,10.898345,4.7078104,7.7122927,2.9109929,3.2360198,0.99811757,7.566
2018-03-24 04:00:00,11.28942,4.6272087,7.9617767,2.7468626,3.3946347,1.0310869,7.4349756
2018-03-24 05:00:00,11.533638,4.6400843,7.992173,2.72681,3.5499172,1.0264099,7.3577576
2018-03-24 06:00:00,10.92349,4.701654,7.0755935,2.8135345,3.7405577,1.0358135,7.334445
2018-03-24 07:00:00,8.100412,4.448908,4.182621,2.6528475,3.7537289,1.1131809,7.3386755
2018-03-24 08:00:00,3.0563455,4.0079956,-0.65496397,2.2793481,3.532684,1.1840787,7.47301
2018-03-24 09:00:00,-2.5502963,3.7460904,-6.076785,1.9424157,3.3373466,1.1923381,7.770295
2018-03-24 10:00:00,-6.2172875,3.5914927,-9.628383,1.6975462,3.2406082,1.1733031,8.054613
2018-03-24 11:00:00,-8.372997,3.391913,-11.603206,1.5788528,3.0156436,1.0940826,8.096313
2018-03-24 12:00:00,-9.264692,3.2444103,-12.171809,1.538151,2.6675892,0.9975343,8.277895
2018-03-24 13:00:00,-8.75646,3.3933833,-11.469672,1.6700904,2.5555356,1.0109175,8.635149
2018-03-24 14:00:00,-6.0190663,3.3606956,-8.667501,1.6649358,2.562215,1.078763,8.776242
