date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 16:00:00,5.4845333,2.050568,2.8336618,1.1304989,2.5470738,0.8934701,8.079912
2018-03-22 17:00:00,9.109346,1.8337586,6.2081423,0.95064723,2.7974133,0.8111904,7.8084526
2018-03-22 18:00:00,11.572615,1.5912882,8.563098,0.73142135,2.8893085,0.7301451,7.6597166
2018-03-22 19:00:00,11.955009,1.4680272,9.019905,0.6029073,2.8039315,0.6666879,7.6565666
2018-03-22 20:00:00,11.48233,1.5712447,8.64384,0.61984414,2.6918821,0.69239146,7.5185223
2018-03-22 21:00:00,11.269875,1.9089183,8.636423,0.859185,2.5059915,0.71810687,7.3461094
2018-03-22 22:00:00,11.792419,2.7438226,9.455893,1.581665,2.2867012,0.6670651,7.3176794
2018-03-22 23:00:00,12.892018,3.8576179,10.593067,2.5603313,2.2776778,0.63514227,7.173869
2018-03-23 00:00:00,13.730653,4.4693866,11.256064,3.1161978,2.3584194,0.65014344,6.8399515
2018-03-23 01:00:00,13.553429,4.515232,10.962552,3.18159,2.3445153,0.6547717,6.648135
2018-03-23 02:00:00,12.850927,4.423972,10.184717,3.0478928,2.3748188,0.6663658,6.652068
2018-03-23 03:00:00,12.29735,4.326166,9.486144,2.878561,2.5787504,0.74228,6.6762314
2018-03-23 04:00:00,11.962149,4.1810136,9.01021,2.6793797,2.8353488,0.84165967,6.679414
2018-03-23 05:00:00,11.517282,4.203933,8.406935,2.6853375,3.0597553,0.8972835,6.6788387
2018-03-23 06:00:00,11.146782,4.4461546,7.670907,2.8481247,3.392143,0.9482242,6.6084204
2018-03-23 07:00:00,9.445089,4.450116,5.675175,2.801257,3.5985696,1.0215014,6.5135975
2018-03-23 08:00:00,4.7550697,4.0345654,1.114707,2.458967,3.4159842,1.0739536,6.6216755
2018-03-23 09:00:00,-0.30600548,3.627648,-3.72435,2.0888193,3.2046194,1.1111304,6.871423
2018-03-23 10:00:00,-2.3561826,3.31368,-5.6965284,1.7576067,3.2462194,1.1383424,7.1088524
2018-03-23 11:00:00,-2.8408208,3.0762148,-6.1044664,1.5515847,3.1932595,1.120029,7.2501287
2018-03-23 12:00:00,-3.8733897,2.9659839,-6.8438816,1.5295236,2.8463547,1.0169779,7.457135
2018-03-23 13:00:00,-3.4461455,2.9839382,-6.282771,1.6477704,2.6585288,0.9749065,7.645131
2018-03-23 14:00:00,-1.1105189,2.789235,-3.970337,1.5565591,2.6286542,0.9989865,7.5577145
2018-03-23 15:00:00,1.4346247,2.415201,-1.3365107,1.2956308,2.5514488,0.9567105,7.4074545
