date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-23 08:00:00,8.412903,4.6347694,3.5171418,2.4348521,4.980089,1.3501854,8.186112
2018-03-23 09:00:00,4.261931,4.223526,-0.15702581,2.0505097,4.67591,1.3496437,8.412351
2018-03-23 10:00:00,2.448863,3.925466,-1.6714325,1.6358249,4.5518537,1.3538704,8.775988
2018-03-23 11:00:00,0.9535494,3.4534426,-2.8094907,1.3691487,4.270419,1.2580137,8.67928
2018-03-23 12:00:00,-1.4250236,3.2050023,-4.8079176,1.3722434,3.8226802,1.1138576,8.752246
2018-03-23 13:00:00,-1.8566823,3.3495526,-5.0636806,1.5398061,3.6560133,1.0963813,8.973086
2018-03-23 14:00:00,-0.16935968,3.118606,-3.2879977,1.442785,3.4785817,1.1471776,9.008543
2018-03-23 15:00:00,1.652473,2.635065,-1.425303,1.2199461,3.308538,1.1151619,8.866078
2018-03-23 16:00:00,4.2837677,2.2592146,1.0949626,0.9472952,3.4271936,1.0404606,8.819766
2018-03-23 17:00:00,7.8098965,2.0208743,4.2113695,0.77870625,3.8250048,0.99592704,8.661267
2018-03-23 18:00:00,9.18578,1.6491778,5.4423227,0.581623,3.9562469,0.86292213,8.636205
2018-03-23 19:00:00,9.751582,1.430938,6.1079574,0.47842306,4.0376377,0.8610804,8.661565
2018-03-23 20:00:00,10.246073,1.6229674,6.7769756,0.5732182,4.0415545,0.9113617,8.4395895
2018-03-23 21:00:00,11.312627,2.1998136,8.054018,0.9440899,3.9029744,0.8868211,8.245469
2018-03-23 22:00:00,12.641058,3.2431998,9.532776,1.6751678,3.9421632,0.8822807,8.269601
2018-03-23 23:00:00,14.909831,4.478755,11.555364,2.6493776,4.0682726,0.9672911,8.410561
2018-03-24 00:00:00,16.157679,5.1105156,12.518045,3.3079317,3.8248234,1.0105114,8.310867
2018-03-24 01:00:00,15.095159,4.9140186,11.270651,3.3636718,3.5723643,1.0150158,8.219578
2018-03-24 02:00:00,14.389307,4.8286905,10.599724,3.1868348,3.560176,1.0389137,8.189598
2018-03-24 03:00:00,13.540907,4.823255,9.914763,2.9718757,3.56602,1.0216029,8.112393
2018-03-24 04:00:00,12.402754,4.82162,8.834993,2.8276324,3.7355728,1.0791973,7.958908
2018-03-24 05:00:00,13.445086,4.9128284,9.684479,2.8038878,3.9843497,1.148426,7.815503
2018-03-24 06:00:00,14.76656,5.1291194,10.47376,2.8455029,4.335598,1.1994058,7.7288637
2018-03-24 07:00:00,13.234546,5.029413,8.8685465,2.7247849,4.5345836,1.2571005,7.7177505
