date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-21 17:00:00,1.2384806,2.1337926,-1.5595574,1.537015,2.6268415,0.8253156,5.985552
2018-03-21 18:00:00,3.3521652,1.9002783,0.53193665,1.3123398,2.6795025,0.7875849,5.5390673
2018-03-21 19:00:00,3.3202596,1.7427046,0.7327683,1.18602,2.532303,0.7348577,5.268875
2018-03-21 20:00:00,3.799694,1.7804294,1.4414802,1.1884711,2.3256035,0.75840217,5.13317
2018-03-21 21:00:00,3.5512753,1.845809,1.2668033,1.1140773,2.1258378,0.80430853,5.146488
2018-03-21 22:00:00,3.1523209,2.9570475,1.2598734,2.055498,1.889373,0.7811563,5.2659492
2018-03-21 23:00:00,4.5394497,4.618578,2.7459009,3.5357776,2.046735,0.71850574,5.2659903
2018-03-22 00:00:00,6.3041635,5.599748,4.4225903,4.2750063,2.4037416,0.7586067,5.0942326
2018-03-22 01:00:00,6.4034295,5.6650267,4.2683864,4.132681,2.5979211,0.7635822,5.2056894
2018-03-22 02:00:00,6.6794963,5.5170784,4.438865,3.9033031,2.6536813,0.755482,5.4280014
2018-03-22 03:00:00,7.5997343,5.427457,5.2058883,3.8038116,2.8317647,0.8235969,5.3573503
2018-03-22 04:00:00,7.6314964,5.4066734,5.2213135,3.6854656,3.0671487,0.9125281,5.3413877
2018-03-22 05:00:00,8.380267,5.136079,5.717186,3.467048,3.2843068,0.9629705,5.4282017
2018-03-22 06:00:00,9.269431,5.2556067,6.0967827,3.5176067,3.5553746,1.0187032,5.302149
2018-03-22 07:00:00,8.466688,5.41879,5.0161734,3.546574,3.656282,1.0457951,5.1532955
2018-03-22 08:00:00,5.309881,4.9532743,2.002033,3.1476026,3.430332,1.0575707,5.0177536
2018-03-22 09:00:00,1.1232033,4.0121593,-1.7421284,2.456271,3.226637,1.0438654,5.31503
2018-03-22 10:00:00,-1.7061076,3.6384306,-4.5398054,2.1273775,3.2608147,1.0333631,5.628273
2018-03-22 11:00:00,-2.9088082,3.391738,-5.797347,1.7498274,3.2295167,1.0084893,5.7747927
2018-03-22 12:00:00,-3.2769198,3.0768847,-6.040457,1.4896702,2.9631255,0.9495005,5.9828663
2018-03-22 13:00:00,-3.5033708,3.3044066,-6.2679777,1.7939653,2.832541,0.93699837,6.098565
2018-03-22 14:00:00,-2.8916192,3.3741002,-5.741103,1.8626785,2.8788712,0.97904944,6.042472
2018-03-22 15:00:00,-0.6950145,2.924576,-3.4805775,1.507855,2.808368,0.96718806,6.0329313
2018-03-22 16:00:00,1.5935507,2.6583824,-1.2756572,1.4548984,2.8072896,0.88492984,6.030711
