date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 16:00:00,-2.0991836,2.0416203,-4.727583,0.0984962,2.5637696,1.1120603,11.546494
2018-03-24 17:00:00,3.8233387,1.9507096,0.45910597,0.047918975,3.003733,1.1168613,11.505518
2018-03-24 18:00:00,6.8340816,1.641894,3.3653336,-0.039230764,2.9883964,1.0731297,11.280353
2018-03-24 19:00:00,6.87149,1.5499163,3.6191788,-0.03753376,2.943572,1.0240686,11.088367
2018-03-24 20:00:00,7.2352486,1.9571956,3.9176962,0.099753916,3.0088658,1.05906,10.944784
2018-03-24 21:00:00,7.7071977,2.559319,4.418412,0.5785053,2.9703224,1.0678427,10.656588
2018-03-24 22:00:00,9.323874,3.59242,6.011874,1.337629,3.2356632,1.0694258,10.488207
2018-03-24 23:00:00,12.399939,5.0663414,8.908716,2.4394639,3.8788471,1.1050708,10.468681
2018-03-25 00:00:00,14.328879,6.102854,10.303926,3.3215241,4.3472466,1.135947,10.382358
2018-03-25 01:00:00,13.885786,5.9156947,9.680414,3.3712988,4.357062,1.1559992,10.230492
2018-03-25 02:00:00,12.171787,5.5192432,8.077918,3.1388624,4.4257092,1.1420496,10.20314
2018-03-25 03:00:00,12.223345,5.7729673,8.210555,3.319783,4.4552145,1.1425717,10.156215
2018-03-25 04:00:00,13.034027,5.734318,9.362354,3.3907955,4.2828007,1.1598259,9.867087
2018-03-25 05:00:00,13.453424,5.566688,9.663412,3.3730562,4.2886157,1.164151,9.662333
2018-03-25 06:00:00,13.552244,5.7018137,9.089672,3.5004678,4.727306,1.2040704,9.7694645
2018-03-25 07:00:00,10.788263,5.4081526,6.1100483,3.1886423,4.8589916,1.3125066,9.917498
2018-03-25 08:00:00,3.166201,4.47278,-0.73993397,2.4861374,4.2238946,1.3514352,9.943116
2018-03-25 09:00:00,-3.9055896,3.9810314,-7.072263,2.092743,3.7633538,1.2884233,10.249908
2018-03-25 10:00:00,-7.7541995,4.124262,-10.610591,1.9165392,3.689228,1.2119713,10.5779085
2018-03-25 11:00:00,-10.129316,3.6523952,-12.975568,1.533715,3.3044467,1.1459283,10.510384
2018-03-25 12:00:00,-12.526218,3.0574331,-15.1333685,1.186276,2.8490098,1.0739202,10.53829
2018-03-25 13:00:00,-10.700727,3.2356062,-13.275191,1.1927416,2.9211416,1.1002028,10.973984
2018-03-25 14:00:00,-7.8620095,3.1222882,-10.034046,1.156245,2.8418114,1.1531299,11.197703
2018-03-25 15:00:00,-4.9166093,2.5253773,-7.216548,0.87618405,2.7374237,1.0921578,11.356884
