date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-22 13:00:00,-15.400183,3.7354326,-17.449348,1.4441767,3.16396,1.1979116,8.351715
2018-03-22 14:00:00,-12.257004,3.7918134,-14.238349,1.6144462,3.283073,1.1671184,8.34511
2018-03-22 15:00:00,-8.742914,3.2352629,-10.321576,1.2163727,3.2144008,1.040098,8.289009
2018-03-22 16:00:00,-2.2809892,3.0921478,-3.9210634,1.2576177,3.2061684,0.9027495,8.2869005
2018-03-22 17:00:00,5.003478,2.929794,2.6804867,1.3255967,3.5131173,0.83741486,8.326752
2018-03-22 18:00:00,8.216605,2.4604278,5.558983,0.9175787,3.5530732,0.7816076,8.111099
2018-03-22 19:00:00,7.794181,2.0263062,5.294334,0.53627026,3.3598661,0.7343133,7.8870487
2018-03-22 20:00:00,7.8649325,1.9671358,5.1058846,0.46228045,3.1974504,0.7399436,7.7354
2018-03-22 21:00:00,7.796301,2.1606717,5.049354,0.6720474,2.951249,0.73228973,7.451743
2018-03-22 22:00:00,8.056408,2.733582,5.547019,1.2395649,2.5876956,0.680268,7.151435
2018-03-22 23:00:00,10.83943,3.9898956,8.334566,2.4990673,2.527648,0.677417,6.9821196
2018-03-23 00:00:00,13.763115,4.7967157,11.073629,3.2948031,2.716127,0.7041368,6.894371
2018-03-23 01:00:00,13.923737,4.7228003,11.111092,3.2351625,2.7858002,0.6763115,6.7880354
2018-03-23 02:00:00,13.434204,4.4316235,10.408828,2.9037912,2.8633199,0.69571775,6.765066
2018-03-23 03:00:00,13.263846,4.517906,10.076604,2.9967191,3.0256808,0.78851724,6.801738
2018-03-23 04:00:00,13.708427,4.3997536,10.239066,2.901524,3.3178897,0.915437,6.923731
2018-03-23 05:00:00,13.320969,4.336233,9.545019,2.852821,3.5251937,1.0035075,6.889018
2018-03-23 06:00:00,12.874025,4.7402067,8.748915,3.1082923,3.7568316,1.0871956,6.7866907
2018-03-23 07:00:00,9.702915,4.842951,5.512026,3.121217,4.031992,1.1813865,6.6395035
2018-03-23 08:00:00,1.9384232,4.2637463,-1.9508438,2.658441,3.8283248,1.2067106,6.5149145
2018-03-23 09:00:00,-5.9513297,3.8868778,-9.441752,2.2708669,3.4363446,1.2143052,6.673153
2018-03-23 10:00:00,-9.688805,3.8067467,-13.038552,2.102088,3.4955623,1.2305706,6.8973255
2018-03-23 11:00:00,-11.771866,3.3612428,-14.624068,1.7008228,3.525657,1.1881411,6.905196
2018-03-23 12:00:00,-14.146696,3.2004461,-16.383537,1.3647096,3.211116,1.0905638,6.978261
