date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 10:00:00,-6.6006665,3.869918,-8.538092,2.229527,2.8907902,1.1324223,10.674875
2018-03-24 11:00:00,-9.634909,3.780692,-11.230442,2.3054395,2.6670792,0.98503816,10.96064
2018-03-24 12:00:00,-12.911573,3.1575227,-14.051963,2.02824,2.0427327,0.84733963,11.077813
2018-03-24 13:00:00,-12.193605,2.771579,-13.423686,1.8998787,1.8693175,0.8617933,11.35681
2018-03-24 14:00:00,-7.397385,2.4740727,-8.87255,1.7448506,2.0441465,0.8873185,11.714569
2018-03-24 15:00:00,-3.2950158,1.745483,-4.994076,1.0827858,2.2662249,0.87707686,11.7453165
2018-03-24 16:00:00,1.8782468,1.1705687,-0.31533718,0.35158166,2.6732974,0.86262465,11.62696
2018-03-24 17:00:00,6.6750164,1.2895393,3.7408628,0.11959022,3.2829008,0.8469398,11.532509
2018-03-24 18:00:00,10.100937,1.2313387,6.8476143,-0.105176985,3.4384892,0.8550075,11.4143715
2018-03-24 19:00:00,10.951913,0.9329925,7.788602,-0.49160415,3.3648748,0.8774077,10.982304
2018-03-24 20:00:00,11.422931,1.274693,8.251303,-0.38575763,3.4436233,0.88002414,10.465025
2018-03-24 21:00:00,11.579156,2.0173566,8.607082,0.20690498,3.4230494,0.90397596,10.1319275
2018-03-24 22:00:00,12.150368,2.7762222,9.240842,0.8343275,3.28162,0.9365061,9.947235
2018-03-24 23:00:00,13.560093,4.0669346,10.334091,1.877085,3.7038774,0.97912693,9.814344
2018-03-25 00:00:00,14.3023815,5.247157,10.628429,2.9997845,4.228565,1.042453,9.823885
2018-03-25 01:00:00,12.806543,5.3451576,9.187501,3.2111719,4.317739,1.0578978,9.676844
2018-03-25 02:00:00,12.009026,5.1576977,8.508457,3.0506952,4.1120996,1.0234778,9.543852
2018-03-25 03:00:00,11.605074,5.260904,7.9402685,2.965051,4.0947046,1.0130932,9.500357
2018-03-25 04:00:00,11.9319,5.6249366,8.164746,3.0400693,4.1670637,1.0213977,9.47571
2018-03-25 05:00:00,13.175288,5.8036575,9.139566,3.2859743,4.2477694,1.0465882,9.285862
2018-03-25 06:00:00,13.2807045,5.903524,8.795656,3.5455937,4.6157002,1.0841018,9.258755
2018-03-25 07:00:00,12.221712,5.7448235,7.9016027,3.4641871,4.6490765,1.1614664,9.473696
2018-03-25 08:00:00,6.090154,5.0322695,2.6832516,2.9334555,4.0271053,1.2310244,9.710588
2018-03-25 09:00:00,-0.79685545,4.3172913,-3.543005,2.3644686,3.442381,1.1829772,10.039274
