date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-21 22:00:00,8.561327,2.685616,5.9678726,1.403073,2.8644102,0.59037805,6.3835287
2018-03-21 23:00:00,10.512677,3.9999971,7.9241896,2.6053028,3.1156874,0.61367756,6.161456
2018-03-22 00:00:00,11.482157,4.976446,8.403971,3.2937078,3.4700441,0.6757053,5.8143845
2018-03-22 01:00:00,10.70294,5.145975,7.4109054,3.2946706,3.495932,0.71435416,5.644203
2018-03-22 02:00:00,9.910105,4.7148075,6.6132956,2.9217985,3.437193,0.6971576,5.7658644
2018-03-22 03:00:00,9.462196,4.5755043,6.004654,2.8139884,3.5837831,0.74211925,5.764077
2018-03-22 04:00:00,9.81353,4.7359877,6.073194,2.8530083,3.7693202,0.84831434,5.8344345
2018-03-22 05:00:00,11.282175,4.723816,7.4516315,2.7842286,3.9369462,0.8667179,5.946641
2018-03-22 06:00:00,12.979116,4.9513865,8.923079,2.9632463,4.162957,0.87584543,5.915495
2018-03-22 07:00:00,11.438042,5.2109046,7.1339736,3.164964,4.261524,0.9391501,5.7515936
2018-03-22 08:00:00,7.482362,4.955815,3.6451468,3.0361898,3.9496675,0.97961193,5.686121
2018-03-22 09:00:00,3.1890993,4.205841,-0.4135499,2.4493659,3.8025122,0.9875354,5.896373
2018-03-22 10:00:00,0.9655223,4.0519705,-2.7282548,2.3383415,3.9107316,1.0357065,6.2385397
2018-03-22 11:00:00,0.25605917,3.8566926,-3.2917967,2.1533859,3.8423734,0.9927774,6.308814
2018-03-22 12:00:00,-1.605617,3.8015668,-4.4448786,2.1048894,3.5910058,0.9252622,6.4091454
2018-03-22 13:00:00,-3.7563186,3.979073,-6.2000113,2.3157554,3.4045062,0.92802364,6.600168
2018-03-22 14:00:00,-3.1012063,4.202141,-5.4385357,2.5786073,3.368656,0.95909244,6.694476
2018-03-22 15:00:00,-0.8736148,3.8558614,-3.1037931,2.2843554,3.2809467,0.905557,6.8097725
2018-03-22 16:00:00,1.4395809,3.4617915,-0.7717128,2.0422583,3.2017481,0.81825656,6.8743687
2018-03-22 17:00:00,5.2151585,3.2663026,2.5406785,1.8968928,3.322516,0.75452584,6.7865534
2018-03-22 18:00:00,7.914752,2.9355974,5.140066,1.532546,3.3020391,0.71184874,6.5153294
2018-03-22 19:00:00,7.4835176,2.7701898,4.7582884,1.4113419,3.1689875,0.69310737,6.35137
2018-03-22 20:00:00,7.1297407,2.6596134,4.468383,1.4020532,3.0178723,0.69325626,6.35423
2018-03-22 21:00:00,7.472367,2.8326633,4.8370247,1.5584671,2.7972598,0.72375065,6.1443806
