date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 03:00:00,13.737034,5.411165,9.819338,3.3739116,4.4474545,1.0961384,9.8869705
2018-03-24 04:00:00,15.025584,5.374075,10.745985,3.250212,4.5556264,1.1290958,9.741184
2018-03-24 05:00:00,16.723076,5.4629292,12.503988,3.2325745,4.7207384,1.1250426,9.566466
2018-03-24 06:00:00,16.696745,5.6190915,12.279693,3.3122373,5.004671,1.1420373,9.291529
2018-03-24 07:00:00,12.516097,5.3616214,8.557469,3.148772,4.91518,1.1701797,9.237009
2018-03-24 08:00:00,3.3073716,4.740415,0.6149163,2.706384,4.3519936,1.217985,9.426237
2018-03-24 09:00:00,-5.4600987,4.36508,-7.213764,2.3077648,3.7551713,1.2469873,9.808424
2018-03-24 10:00:00,-11.645733,4.2535105,-13.148307,2.0358546,3.4958472,1.2382904,10.214651
2018-03-24 11:00:00,-14.111519,4.0196857,-15.498492,1.9906342,3.183014,1.1438295,10.478957
2018-03-24 12:00:00,-15.404207,3.8475652,-16.509949,1.967088,2.7401192,1.0514572,10.704982
2018-03-24 13:00:00,-13.768644,3.8240662,-14.783544,1.9794219,2.6497953,1.0329425,11.0688305
2018-03-24 14:00:00,-9.024185,3.415806,-10.412093,1.7138646,2.6446853,1.0673403,11.308203
2018-03-24 15:00:00,-3.5496573,2.6388865,-5.3985777,1.1387223,2.7125714,1.063093,11.539619
2018-03-24 16:00:00,2.443842,2.1724312,0.23506498,0.7488912,2.991208,1.0298228,11.614784
2018-03-24 17:00:00,8.119265,1.7419729,5.2823963,0.44269148,3.4277458,0.98514754,11.518896
2018-03-24 18:00:00,11.142312,1.3996589,8.098641,0.2433868,3.5044847,0.9270338,11.3744755
2018-03-24 19:00:00,12.126465,1.4865073,9.054855,0.38711226,3.3616755,0.9050961,11.114849
2018-03-24 20:00:00,11.980407,1.8109033,9.018242,0.6341367,3.2803874,0.92125356,10.543873
2018-03-24 21:00:00,12.43648,2.3605576,9.567282,1.1223379,3.0811274,0.89812875,9.949779
2018-03-24 22:00:00,13.271126,3.3693366,10.536455,1.9661641,3.0724006,0.9592936,9.786659
2018-03-24 23:00:00,14.538555,4.6891227,11.547865,2.9632077,3.4436767,1.0170232,9.72163
2018-03-25 00:00:00,15.040768,5.488179,11.407118,3.6552322,4.0016623,1.061761,9.517229
2018-03-25 01:00:00,14.329579,5.5213356,10.653833,3.8179617,3.9482863,1.0513009,9.426302
2018-03-25 02:00:00,13.348484,5.482776,9.902627,3.775722,3.9288578,1.0542196,9.399476
