date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-03-24 12:00:00,-12.64937,3.028645,-15.1495905,1.2999152,2.3681312,0.7832197,10.470631
2018-03-24 13:00:00,-12.265503,3.109768,-14.698394,1.6465771,2.1222627,0.73766494,10.887234
2018-03-24 14:00:00,-7.4787602,2.588385,-10.113147,1.4002261,2.0630145,0.80492556,11.064022
2018-03-24 15:00:00,-2.0369935,1.9757446,-4.885314,1.0068703,2.122234,0.82282805,11.203848
2018-03-24 16:00:00,3.148099,1.8538574,-0.17292786,0.9767264,2.4531999,0.7707098,11.260871
2018-03-24 17:00:00,8.668656,1.7062974,4.8151493,0.86686814,2.789892,0.7720197,11.291776
2018-03-24 18:00:00,11.619569,1.2381206,7.9103117,0.4063001,2.8372092,0.74419516,11.171091
2018-03-24 19:00:00,12.197449,0.9980296,8.523624,0.10457486,2.7273374,0.6888585,10.922176
2018-03-24 20:00:00,12.594242,1.3274047,8.940023,0.39049244,2.5731416,0.6814849,10.5341
2018-03-24 21:00:00,11.723525,1.8947881,8.641919,0.86931044,2.3546073,0.69691676,10.057358
2018-03-24 22:00:00,12.811869,2.989547,9.751242,1.6482654,2.3512866,0.7130616,9.578358
2018-03-24 23:00:00,15.438081,4.4749513,11.927555,2.8901398,2.842013,0.78756166,9.400187
2018-03-25 00:00:00,17.732702,5.5314713,13.794953,3.8327074,3.3946328,0.88092095,9.392328
2018-03-25 01:00:00,16.527903,5.4017982,12.497724,3.7324119,3.6184697,0.91923034,9.328344
2018-03-25 02:00:00,15.355552,5.1897507,11.42481,3.6059387,3.5147164,0.8581263,9.462834
2018-03-25 03:00:00,15.1299515,5.107523,11.438911,3.4687822,3.4593153,0.8669448,9.45633
2018-03-25 04:00:00,15.371582,5.0875006,11.462887,3.3363261,3.5876648,0.88710964,9.36253
2018-03-25 05:00:00,17.123423,5.198572,12.567444,3.324913,3.853513,0.9011907,9.248315
2018-03-25 06:00:00,18.322718,5.5041924,13.16632,3.5463285,4.2266207,0.9582492,9.308196
2018-03-25 07:00:00,14.016201,5.1891184,9.033379,3.1731172,4.1978736,1.0627208,9.3680105
2018-03-25 08:00:00,7.131209,4.2649503,2.9708667,2.3999386,3.4953637,1.1081007,9.54101
2018-03-25 09:00:00,-0.0248456,4.0440564,-3.6187725,2.2151678,2.921782,1.0592617,9.812593
2018-03-25 10:00:00,-5.0444407,4.227703,-8.61862,2.124197,2.7511647,1.011685,9.988179
2018-03-25 11:00:00,-8.072504,4.069083,-11.55963,1.8947043,2.4803813,0.92983687,9.973644
